216,110099,11777
217,110148,628
218,113463,87729
219,110189,18713
220,110216,6280
221,113501,9061
222,113538,37108
223,113552,6071
224,76759,11
225,110367,9587
226,113670,19101
227,110296,49980
228,103994,18183
229,110322,4476
230,110443,11008
231,107566,32325
232,110391,43742
233,113691,28313
234,110428,11318
235,109836,3036
236,113755,40490
237,110538,24070
238,110516,8986
239,110527,10510
240,113808,17402
241,113896,38722
242,113870,8438
243,110684,11593
244,110638,1945
245,113967,39310
246,117169,109560
247,106402,56428
248,110671,131957
249,110632,241
250,110737,9058
251,110729,527
252,114151,18220
253,114069,6950
254,110413,101
255,114113,63020
256,114210,2307
257,110912,680
258,105652,25296
259,110889,40156
260,110932,11450
261,114129,30304
262,110963,10452
263,114214,12106
264,114296,161495
265,110907,3586
266,111495,110
267,108394,108
268,111507,109
269,114268,36357
270,110965,92769
271,114571,28033
272,111333,22586
273,111112,14334
274,111255,2636
275,111282,2164
276,111070,11395
277,111161,278
278,111149,9905
279,108260,87078
280,106966,12527
281,114594,20306
282,111309,36614
283,113936,27993
284,110081,31439
285,114614,9067
286,114608,9059
287,111280,193
288,114609,25066
289,111454,46797
290,114852,12122
291,114694,11381
292,111590,32636
293,114788,36141
294,114888,95963
295,108550,1587
296,114857,9271
297,114924,2064
298,111667,19855
299,109655,60855
300,110598,236
301,112435,48287
302,109040,3049
303,109045,2759
304,106339,12635
305,104779,10497
306,109348,11382
307,109444,9331
308,109446,10731
309,109484,10464
310,109504,34152
311,109506,9495
312,109450,29973
313,109813,888
314,109830,13
315,109831,712
316,113305,16295
317,110091,48992
318,110093,10879
319,110167,10660
320,110213,10714
321,107472,41647
322,110357,8587
323,107426,1689
324,111686,11596
325,110475,854
326,110478,9359
327,110588,23333
328,110622,36593
329,110771,12280
330,110950,2788
331,105226,10427
332,110989,11011
333,110997,8987
334,111257,1637
335,111256,15128
336,111438,8831
337,111503,36955
338,111693,10449
339,111742,10395
340,111756,12160
341,112443,40480
342,110455,52038
343,111048,29444
344,110399,26352
345,112570,39953
346,109454,41580
347,59170,315
348,110186,22067
349,111301,11667
350,110027,8011
351,109785,171857
352,113409,2654
353,109021,18069
354,109035,19092
355,106220,2758
356,106226,10436
357,109068,13595
358,109067,46094
359,106292,9409
360,109198,11853
361,109219,16771
362,106379,46924
363,106400,11041
364,109254,306
365,109279,14522
366,109297,26203
367,109303,178
368,109305,19819
369,109306,57834
370,106452,4722
371,106471,18215
372,106489,1607
373,109361,26391
374,106505,117553
375,106519,6075
376,109439,11310
377,109443,18658
378,106582,9350
379,106598,9612
380,109456,2124
381,109480,26261
382,109493,19176
383,106673,11566
384,106677,9571
385,106697,9739
386,106834,34444
387,106873,26141
388,106332,10997
389,106881,10443
390,106880,20239
391,111732,16297
392,106926,18551
393,111712,25440
394,106941,9024
395,106918,37233
396,106965,1634
397,109842,13815
398,106977,5503
399,107004,35588
400,109890,2087
401,109891,41579
402,109913,18620
403,107076,2019
404,107144,9255
405,113674,26271
406,112966,10612
407,107151,2259
408,110064,16097
409,110074,11934
410,110097,106143
411,110123,12475
412,107206,9386
413,107207,7984
414,110137,59930
415,108551,15765
416,110197,31643
417,107286,6
418,107290,329
419,107302,10909
420,110265,507
421,110305,29918
422,107362,9593
423,107413,42580
424,110353,22317
425,107468,1413
426,107478,12121
427,107497,2246
428,107501,10502
429,107507,10440
430,107554,9516
431,116253,2320
432,74102,5879
433,111689,83718
434,107616,11971
435,107613,31911
436,107614,788
437,107653,21450
438,110657,11231
439,110678,10447
440,110687,31586
441,107756,9300
442,107808,9559
443,107818,9800
444,107822,713
445,107840,8291
446,107889,18133
447,111003,25557
448,110939,22588
449,110955,10872
450,107943,1245
451,110971,11858
452,107969,7007
453,111001,10467
454,107978,5550
455,107977,8005
456,107983,2088
457,105275,10412
458,108000,47889
459,108002,14534
460,105032,41878
461,108052,424
462,111094,35233
463,108065,14291
464,108071,11236
465,111127,11592
466,111143,8850
467,108101,10445
468,108122,695
469,111194,43535
470,111201,12519
471,108149,23210
472,108160,858
473,108162,867
474,83658,78
475,108186,13203
476,108174,10442
477,108238,11074
478,108255,9607
479,111323,17585
480,111400,9057
481,108328,20967
482,111418,10635
483,107688,9479
484,108333,10057
485,108358,11969
486,108399,319
487,108515,26408
488,110763,15139
489,114906,11446
490,107002,51980
491,109403,24405
492,107315,8223
493,106408,14587
494,110363,31504
495,107225,23637
496,111252,17600
497,110366,10897
498,109120,21352
499,108059,68806
500,110892,37345
501,112651,32562
502,109382,25403
503,112572,9066
504,99785,771
505,99653,251
506,103639,812
507,103064,280
508,99348,581
509,96895,268
510,102926,274
511,29583,408
512,101414,10020
513,32910,10895
514,100405,114
515,65214,576
516,110395,15477
517,109934,124472
518,117247,7300
519,112625,10824
520,116282,275
521,116552,25059
522,82509,11827
523,116514,8766
524,117283,23570
525,116684,47333
526,70506,51242
527,65421,10112
528,113083,4307
529,118001,46029
530,116165,32308
531,117891,28121
532,113613,12520
533,117381,1592
534,115509,19042
535,114671,38884
536,112844,47449
537,114658,36259
538,116275,41852
539,113122,40926
540,117608,9099
541,113448,2021
542,116414,61752
543,116095,10988
544,113947,12652
545,115956,10684
546,117060,954
547,109028,68445
548,117071,18989
549,116136,8840
550,116168,11107
551,116683,10539
552,116287,10543
553,116768,18414
554,114787,11902
555,112536,25087
556,48473,5801
557,52572,896
558,117128,3065
559,117705,2300
560,62711,8069
561,108181,27768
562,114307,221917
563,58898,8072
564,113443,33245
565,114048,27281
566,117104,40001
567,117688,29621
568,117774,20762
569,114736,37144
570,116289,12656
571,109593,38867
572,112368,25969
573,115742,43634
574,117420,9103
575,117784,29649
576,117107,10990
577,117979,8866
578,95776,12233
579,115851,23449
580,116322,36355
581,112817,922
582,113362,11876
583,108500,11687
584,117108,9304
585,118114,503475
586,113270,73183
587,115963,9100
588,116448,20759
589,116827,46063
590,112701,32513
591,116508,36915
592,117500,9802
593,109592,21588
594,117998,664
595,115624,11867
596,113568,9323
597,117894,10280
598,117723,10535
599,112691,532
600,117768,16299
601,115571,10547
602,57012,935
603,109688,40751
604,110480,85778
605,108211,11101
606,117331,9826
607,117765,9879
608,113280,22621
609,116669,7095
610,116594,26890
611,70820,77771
612,63715,41225
613,117951,627
614,118523,32872
615,116629,602
616,117737,14553
617,116277,9566
618,116583,10545
619,115798,9894
620,116778,11543
621,116213,9268
622,117218,9327
623,111546,81949
624,113610,
625,111237,44535
626,116040,11228
627,116365,10779
628,116905,26748
629,116493,38223
630,117333,9294
631,118113,49963
632,117628,11363
633,117913,1645
634,115530,31546
635,115493,36344
636,116320,18550
637,116756,11511
638,116823,34170
639,118073,12606
640,61495,4837
641,110246,12632
642,115472,18975
643,116707,11962
644,116313,2925
645,117438,3595
646,116531,9308
647,116353,18555
648,115857,12123
649,117008,10830
650,116191,3573
651,115986,10546
652,116571,18862
653,53459,31417
654,117826,9431
655,117718,47907
656,116225,10061
657,115632,549
658,117918,10478
659,68646,238
660,104558,11134
661,115736,9303
662,115836,23945
663,116745,22479
664,119214,9054
665,110693,410921
666,106544,38955
667,120004,11015
668,116654,9306
669,116311,12559
670,117965,58770
671,115725,3587
672,115783,10723
673,113596,19004
674,109001,101230
675,113253,10987
676,117991,44705
677,117093,20318
678,111019,26933
679,35896,27854
680,32904,981
681,45152,872
682,43278,2769
683,50419,13320
684,54698,164
685,52357,426
686,47396,567
687,25316,3078
688,36855,13528
689,25164,28288
690,53125,213
691,53604,284
692,53291,239
693,56923,4808
694,34583,289
695,33870,963
696,58385,11113
697,47437,6620
698,46250,804
699,31580,26531
700,37059,909
701,32138,630
702,31381,770
703,84370,31044
704,43014,599
705,33467,15
706,62622,62
707,42192,705
708,32143,22490
709,32976,223
710,32484,25670
711,38787,303
712,38109,4174
713,50105,8356
714,48728,381
715,42451,20758
716,45537,29376
717,31725,1859
718,50658,18299
719,51658,17281
720,29843,10907
721,32762,32093
722,37008,1939
723,39420,22292
724,29162,3598
725,27125,3080
726,35446,198
727,28010,13562
728,49261,1712
729,48028,220
730,25878,3529
731,32599,3085
732,48960,2897
733,38650,1585
734,31679,3083
735,29947,900
736,34012,43795
737,25586,43905
738,27893,23114
739,41509,40206
740,26029,260
741,63350,10331
742,43265,488
743,46414,22733
744,51459,261
745,33891,32574
746,22879,22649
747,114007,125587
748,118927,52855
749,48491,39940
750,117357,85328
751,116329,11076
752,118742,63945
753,116442,58985
754,117011,10861
755,117039,1770
756,116635,2033
757,115678,18203
758,116830,9333
759,117603,9400
760,115438,9401
761,116259,11306
762,116421,9625
763,116000,10680
764,115862,6346
765,72653,18660
766,47977,35115
767,72951,14821
768,64603,14136
769,71607,10869
770,50798,22660
771,55277,19186
772,54195,31102
773,107131,6878
774,53271,15944
775,54357,18444
776,59793,20723
777,46672,173
778,106611,864
779,109127,24795
780,42332,11224
781,63819,81310
782,38166,15947
783,57546,9078
784,102798,8367
785,58331,433
786,33563,11360
787,76538,11114
788,66817,12335
789,43274,12092
790,82406,10948
791,116361,11229
792,59742,15121
793,95016,562
794,104692,10163
795,117582,47199
796,117589,11159
797,117887,9591
798,117924,30500
799,115640,10938
800,116908,11412
801,116409,10586
802,116913,42314
803,117958,27845
804,117202,23223
805,116404,49471
806,120107,38153
807,116722,25147
808,116242,9716
809,117509,454
810,117802,10218
811,117665,819
812,115491,11238
813,29546,31530
814,39286,28120
815,67992,252
816,55018,16372
817,70707,11561
818,66808,11302
819,95159,623
820,79470,583
821,84865,12614
822,68334,21711
823,59243,11575
824,61418,475
825,52027,11331
826,46912,521
827,92890,88
828,105236,500
829,91763,792
830,98627,8491
831,103772,402
832,101761,10537
833,104036,11386
834,104348,9504
835,84707,15764
836,83866,601
837,29992,25842
838,99371,2119
839,92099,744
840,48545,221
841,44081,702
842,115885,25750
843,102336,
844,117040,9305
845,117284,37616
846,116378,21612
847,113057,102461
848,116581,36998
849,112907,116844
850,117318,1630
851,116422,26626
852,117320,124837
853,82846,11816
854,72081,11843
855,101775,10379
856,96754,2756
857,80749,790
858,82340,1103
859,82533,11298
860,91288,4480
861,91480,4481
862,81375,10765
863,71853,762
864,116587,44497
865,116212,99479
866,116886,124829
867,118147,10548
868,108598,531
869,84589,4483
870,109781,18919
871,34493,61461
872,78875,659
873,69198,30892
874,110521,86369
875,116059,38554
876,112483,36555
877,103850,10608
878,95765,11216
879,97108,7452
880,101700,892
881,101765,1600
882,101811,26561
883,50825,975
884,99703,18129
885,102014,54405
886,116209,409
887,102426,38251
888,97937,10161
889,98724,1412
890,105107,41768
891,105488,10409
892,96257,14285
893,101026,2469
894,102370,10174
895,100332,31225
896,73486,510
897,78446,11455
898,80684,1891
899,93779,2493
900,82971,85
901,88846,68
902,90605,679
903,60196,429
904,94336,13446
905,50083,389
906,56172,947
907,66921,185
908,56592,595
909,78788,28
910,64116,335
911,86190,1892
912,93191,144
913,41959,1092
914,99685,769
915,78748,348
916,106308,766
917,95250,175
918,89881,11645
919,97202,10835
920,54215,539
921,80455,525
922,71562,240
923,93058,600
924,104361,530
925,97499,10705
926,86879,279
927,45061,3109
928,87843,311
929,81398,1578
930,75686,703
931,86197,9549
932,79944,1398
933,82096,387
934,70735,9277
935,67185,343
936,103130,37291
937,50976,490
938,85859,11235
939,88247,218
940,103873,763
941,97441,9665
942,100519,18971
943,79522,696
944,100150,379
945,97165,207
946,61722,37247
947,52311,1480
948,100263,9322
949,50212,826
950,56801,422
951,71315,829
952,43456,828
953,40897,3090
954,92610,9964
955,23969,3063
956,88794,13667
957,81505,694
958,92005,235
959,22100,832
960,92991,765
961,57115,5925
962,77416,11778
963,82269,4485
964,107048,137
965,105695,33
966,56218,982
967,100436,8428
968,36613,212
969,88763,105
970,101921,1633
971,66206,11202
972,90967,1554
973,94625,149
974,91203,8009
975,61512,903
976,99334,11673
977,72431,3034
978,102536,339
979,101640,10404
980,32553,914
981,32455,756
982,44706,288
983,38355,910
984,97493,2640
985,81534,16633
986,52618,665
987,88258,11031
988,85809,11314
989,94006,15143
990,97576,89
991,78841,10322
992,83987,783
993,96332,10644
994,91867,11257
995,89886,14370
996,84503,12104
997,87553,625
998,89606,8816
999,49223,830
1000,97351,2323
1001,73341,983
1002,64115,642
1003,87884,655
1004,101458,10341
1005,98635,639
1006,116589,30180
1007,116293,41801
1008,112537,18762
1009,103644,8077
1010,82010,814
1011,103678,41671
1012,85159,27214
1013,115535,52263
1014,106262,33519
1015,83550,16235
1016,78767,11449
1017,99030,41848
1018,71233,25944
1019,90655,24913
1020,75704,49126
1021,92632,32076
1022,56869,571
1023,51418,8851
1024,82083,37843
1025,101492,32146
1026,37549,30346
1027,103874,6114
1028,26138,229
1029,74258,13549
1030,103919,9529
1031,101540,1598
1032,55824,11349
1033,74285,7340
1034,83722,6217
1035,87800,377
1036,13442,653
1037,91651,28198
1038,75005,794
1039,115710,31640
1040,115495,8744
1041,117057,25189
1042,115751,145
1043,119791,2212
1044,117731,199
1045,117631,7863
1046,117666,12498
1047,116705,9279
1048,117293,17204
1049,117372,21539
1050,117477,12709
1051,115988,20539
1052,115433,11674
1053,99423,1573
1054,79945,152
1055,102975,174
1056,98382,172
1057,84726,154
1058,88170,157
1059,92007,168
1060,103776,364
1061,96487,11967
1062,100994,9086
1063,77631,621
1064,84021,9037
1065,100114,10173
1066,105690,8845
1067,73195,578
1068,77766,579
1069,85750,17692
1070,117119,17795
1071,116996,75
1072,115906,13891
1073,116695,9390
1074,93822,378
1075,94155,10896
1076,105435,2322
1077,115633,41240
1078,116621,26949
1079,116999,9819
1080,116410,31908
1081,115641,3179
1082,112769,1802
1083,117571,4232
1084,104691,9361
1085,117038,2928
1086,116477,10549
1087,117690,58102
1088,118163,18451
1089,117091,27265
1090,118100,49935
1091,116250,8818
1092,117364,36758
1093,67959,36040
1094,119731,9415
1095,116506,55146
1096,119115,12145
1097,120550,42424
1098,120390,34314
1099,112362,2892
1100,116704,9404
1101,120414,85242
1102,118708,9622
1103,119664,8860
1104,106535,14832
1105,118928,9619
1106,119644,40506
1107,106266,31000
1108,106387,4104
1109,119937,26306
1110,119640,14908
1111,116790,784
1112,119225,12489
1113,118111,16448
1114,118691,17894
1115,120238,28059
1116,119887,17949
1117,119141,1968
1118,120357,61563
1119,118548,66
1120,120317,20735
1121,120434,11419
1122,116922,638
1123,120036,25624
1124,119008,9366
1125,118750,21915
1126,118702,19952
1127,119432,9446
1128,116743,28005
1129,119951,9403
1130,119572,27322
1131,120053,10003
1132,120152,9311
1133,115964,884
1134,116041,49806
1135,119528,1624
1136,120094,16052
1137,118972,4477
1138,118829,24662
1139,118663,18423
1140,116931,76996
1141,120389,6499
1142,118623,50512
1143,119013,9405
1144,119381,12723
1145,118615,9360
1146,119229,9434
1147,116783,21626
1148,118541,13982
1149,119859,77223
1150,120032,9611
1151,116295,47694
1152,120461,10357
1153,115886,9977
1154,118655,816
1155,118771,2163
1156,115760,124680
1157,119109,12499
1158,119116,18
1159,119809,1811
1160,117398,105045
1161,117615,11239
1162,118556,2058
1163,115744,9450
1164,119567,330
1165,117359,38523
1166,117561,16375
1167,120118,33660
1168,114303,45671
1169,120373,17770
1170,118787,15170
1171,118880,1701
1172,114134,26422
1173,120179,1639
1174,118688,415
1175,120034,65889
1176,116502,11103
1177,119282,11970
1178,119738,8874
1179,115856,11956
1180,57345,266
1181,119094,754
1182,119098,37567
1183,119654,607
1184,119848,18080
1185,120512,38225
1186,120133,17834
1187,118884,686
1188,116930,65046
1189,119173,4421
1190,82198,9387
1191,119190,10603
1192,118887,2142
1193,119081,8413
1194,120177,10336
1195,118570,20737
1196,119896,9413
1197,119361,14585
1198,118818,49462
1199,118883,8834
1200,118966,9458
1201,120207,8854
1202,120112,38295
1203,119311,22073
1204,119509,37244
1205,119675,4961
1206,119695,9416
1207,119086,26180
1208,119484,17832
1209,118571,9772
1210,118531,6072
1211,99810,1669
1212,102494,468
1213,119465,32519
1214,120197,108401
1215,119360,10806
1216,119051,9433
1217,119874,6623
1218,119488,2118
1219,120102,978
1220,119468,9437
1221,120169,29461
1222,120524,10351
1223,120323,66588
1224,119174,2649
1225,119123,14289
1226,120399,10155
1227,119632,20457
1228,118647,18355
1229,120402,55306
1230,119349,68924
1231,118842,2255
1232,119164,9427
1233,116631,172545
1234,119280,17589
1235,119345,3597
1236,118971,1813
1237,120029,36797
1238,119906,12628
1239,119324,33344
1240,119107,25099
1241,120481,45019
1242,120539,62422
1243,119177,782
1244,119095,29911
1245,119891,9827
1246,120257,1959
1247,119535,8067
1248,119338,125052
1249,119080,45153
1250,119210,10871
1251,118900,14398
1252,83131,10890
1253,118689,1281
1254,119592,9770
1255,120490,14905
1256,119527,14583
1257,119978,11975
1258,118749,4995
1259,90329,9281
1260,119365,45928
1261,120201,563
1262,118901,61337
1263,107282,19931
1264,118836,31535
1265,120148,10215
1266,119707,9823
1267,120382,37165
1268,120520,45609
1269,119723,38904
1270,116592,45565
1271,119994,9407
1272,119395,4824
1273,118617,9444
1274,120483,9414
1275,118583,8078
1276,118607,11831
1277,118632,2895
1278,123385,39177
1279,118698,19601
1280,118804,22797
1281,118954,2639
1282,119137,9574
1283,119142,10371
1284,119217,489
1285,119303,9714
1286,119668,8197
1287,119715,6283
1288,120082,4233
1289,120222,191874
1290,120255,10217
1291,120338,597
1292,120347,714
1293,119925,9922
1294,119314,547
1295,119396,184
1296,119485,9746
1297,119718,9438
1298,118715,115
1299,118566,26941
1300,119590,27103
1301,119223,9410
1302,118539,32302
1303,120820,12538
1304,120885,586
1305,118929,2666
1306,120696,11258
1307,120693,9490
1308,119099,9411
1309,120122,25719
1310,112913,11220
1311,119815,21253
1312,120185,6116
1313,118956,9457
1314,119734,39424
1315,120008,11702
1316,120594,2923
1317,119784,12238
1318,118747,11568
1319,120888,11003
1320,120184,10153
1321,120782,30949
1322,119822,2898
1323,99939,9558
1324,119594,26269
1325,120873,11808
1326,120491,6970
1327,119574,47452
1328,120661,21736
1329,118744,17941
1330,120241,10668
1331,120744,9313
1332,120769,42807
1333,120890,617
1334,125454,36568
1335,120642,37272
1336,119250,5910
1337,119942,9440
1338,120510,32911
1339,124179,32456
1340,120772,17127
1341,119305,17133
1342,119905,19848
1343,120598,17644
1344,124295,1774
1345,118851,30265
1346,120738,2157
1347,120749,8838
1348,120176,29193
1349,120632,795
1350,120728,16980
1351,120773,27472
1352,120765,47881
1353,124718,9469
1354,119196,12488
1355,118819,267
1356,120906,16148
1357,118755,9449
1358,120725,31220
1359,138563,13907
1360,119987,29825
1361,117786,10622
1362,120265,30020
1363,119448,17139
1364,120841,10216
1365,120742,9771
1366,120609,9448
1367,120856,38618
1368,118925,78373
1369,119683,4415
1370,118866,55561
1371,120647,8656
1372,120800,18937
1373,120685,929
1374,118798,9452
1375,120669,1878
1376,120777,9844
1377,119053,14342
1378,119313,9715
1379,119375,26610
1380,120401,40961
1381,120787,1965
1382,116692,312
1383,120828,6068
1384,127723,15037
1385,139362,37636
1386,118849,21334
1387,116141,32284
1388,122529,37410
1389,119717,53765
1390,120762,10674
1391,120902,846
1392,126344,12655
1393,118998,3050
1394,120780,1389
1395,73540,11020
1396,120321,20862
1397,118789,9464
1398,120591,95
1399,122151,944
1400,123987,35680
1401,122718,11551
1402,138704,473
1403,140688,102304
1404,129387,544
1405,52077,10513
1406,19729,65203
1407,20629,143
1408,21746,42861
1409,22958,33680
1410,26752,12311
1411,27698,43277
1412,29146,43278
1413,30993,34106
1414,35093,27367
1415,36872,17661
1416,37884,28580
1417,36868,887
1418,39416,33667
1419,40416,23383
1420,41113,25430
1421,45793,11426
1422,47296,654
1423,48356,15919
1424,55614,1725
1425,57590,5769
1426,60665,874
1427,61811,10633
1428,63385,17917
1429,64665,3116
1430,67116,1051
1431,75148,1366
1432,79417,12102
1433,81283,16619
1434,82158,9443
1435,86425,11050
1436,89755,606
1437,93389,746
1438,95953,380
1439,97239,403
1440,65063,11485
1441,67309,466
1442,87995,13820
1443,100142,15389
1444,91369,13597
1445,88847,2108
1446,89686,10014
1447,93629,10072
1448,95742,10131
1449,97981,10160
1450,101917,11284
1451,80761,4488
1452,82418,9725
1453,83972,9728
1454,87298,9730
1455,89173,9731
1456,91080,10225
1457,95179,10281
1458,97388,10283
1459,77651,948
1460,82495,11281
1461,85636,10676
1462,95271,11357
1463,97474,11361
1464,81383,36599
1465,105179,41769
1466,94862,10585
1467,99253,11186
1468,103956,11187
1469,84516,609
1470,91778,11133
1471,95889,10306
1472,70047,9552
1473,76009,11586
1474,99528,11587
1475,93409,941
1476,97733,942
1477,104714,943
1478,87363,927
1479,99700,928
1480,89218,9340
1481,120746,9342
1482,119910,38509
1483,117898,60033
1484,70723,12101
1485,17136,19
1486,96874,165
1487,99088,196
1488,69113,551
1489,76054,16084
1490,54594,17984
1491,78790,22328
1492,54649,32611
1493,34492,3170
1494,47478,346
1495,94947,859
1496,87182,841
1497,95497,11051
1498,99674,242
1499,102757,1411
1500,119558,9769
1501,134619,9424
1502,120741,9835
1503,120815,857
1504,66811,20173
1505,88814,10957
1506,78869,9570
1507,62737,16249
1508,109287,13962
1509,75807,14612
1510,77305,19378
1511,65566,29228
1512,82199,19379
1513,109520,11164
1514,52722,18887
1515,82263,40866
1516,91059,10122
1517,91149,9994
1518,80861,12129
1519,76137,14140
1520,107120,10439
1521,104437,11158
1522,97523,9354
1523,77698,28736
1524,56095,34774
1525,57180,37969
1526,120768,9631
1527,120783,9820
1528,131857,14013
1529,98213,1779
1530,89853,10849
1531,39689,678
1532,59113,907
1533,83922,5961
1534,90203,47908
1535,86423,42121
1536,106273,2887
1537,96734,11974
1538,89126,20348
1539,71910,26648
1540,82736,11911
1541,90756,793
1542,89385,35144
1543,61852,9325
1544,48280,10340
1545,97757,10144
1546,104868,10414
1547,104940,10437
1548,104990,15300
1549,55254,12230
1550,46183,10693
1551,81353,11335
1552,100477,11135
1553,76618,11319
1554,78158,14822
1555,107952,15969
1556,89908,13155
1557,102803,10249
1558,75200,15943
1559,53285,10882
1560,86336,24808
1561,57518,19762
1562,38969,13850
1563,88161,2619
1564,19422,53565
1565,111359,41841
1566,84783,27332
1567,84827,97
1568,108265,10419
1569,120694,11675
1570,102250,2107
1571,79367,6471
1572,83798,9442
1573,85894,11591
1574,101969,13697
1575,86066,227
1576,87469,87
1577,77869,123
1578,87803,9314
1579,85407,11336
1580,91499,9980
1581,107665,10657
1582,85382,10489
1583,87050,10823
1584,96787,11497
1585,101272,2907
1586,120631,9454
1587,120832,8688
1588,80388,23954
1589,77711,12761
1590,61184,396
1591,92513,14367
1592,90305,11814
1593,61584,16081
1594,57372,18331
1595,70016,15171
1596,78480,11837
1597,84649,11704
1598,83791,11639
1599,90633,4978
1600,101329,10380
1601,89469,11976
1602,88128,15144
1603,91790,11522
1604,90060,11557
1605,90848,13853
1606,91223,11415
1607,93220,37530
1608,80801,8393
1609,97443,11937
1610,140796,21661
1611,118661,9320
1612,120703,33644
1613,120831,14662
1614,133413,125124
1615,99763,10692
1616,63522,805
1617,88323,34584
1618,100240,34636
1619,80391,2182
1620,94077,28070
1621,119517,77469
1622,124595,10278
1623,120611,36647
1624,118301,14557
1625,120901,9417
1626,119778,41469
1627,120692,19381
1628,94721,4011
1629,119033,161795
1630,40746,1580
1631,74512,5854
1632,68611,573
1633,65112,2370
1634,61107,5780
1635,58329,506
1636,51207,22527
1637,49470,574
1638,48750,11219
1639,45897,30159
1640,44079,845
1641,42994,1978
1642,120577,3682
1643,123324,46702
1644,96446,847
1645,94226,117
1646,120654,14577
1647,120724,37498
1648,39694,31667
1649,37017,13321
1650,36342,21734
1651,35279,31997
1652,33922,24197
1653,34248,11462
1654,31505,31995
1655,30341,940
1656,28212,12684
1657,28231,2761
1658,25452,8208
1659,18328,36056
1660,17075,2760
1661,128442,10220
1662,123755,431
1663,124879,22796
1664,73817,37916
1665,81207,21873
1666,85346,21500
1667,92699,12626
1668,92537,37818
1669,96463,3525
1670,95593,2321
1671,98258,2028
1672,100212,16384
1673,104412,10699
1674,105629,11597
1675,84938,47947
1676,84472,48311
1677,87810,44772
1678,86973,14347
1679,92225,41090
1680,91680,18282
1681,90583,18169
1682,96073,11082
1683,98625,5971
1684,102558,11933
1685,101523,20096
1686,102469,30815
1687,104257,881
1688,107211,4478
1689,120788,22318
1690,120776,53113
1691,120812,2109
1692,118736,24746
1693,122690,8195
1694,146336,9877
1695,118863,26618
1696,119802,21132
1697,126604,11855
1698,100594,24016
